transaction_id,customer_id,product_id,quantity,transaction_date,branch
1001,1955,7,1,2025-08-25,cairo
1002,1437,4,9,2025-08-25,cairo
1003,1722,7,5,2025-08-25,tanta
1004,1090,2,1,2025-08-25,alex
1005,335,2,2,2025-08-25,alex
1006,271,6,2,2025-08-25,alex
1007,457,3,3,2025-08-25,cairo
1008,847,5,3,2025-08-25,alex
1009,1858,5,2,2025-08-25,cairo
1010,1662,7,7,2025-08-25,alex
1011,1076,6,3,2025-08-25,cairo
1012,795,4,4,2025-08-25,alex
1013,1681,3,5,2025-08-25,alex
1014,1780,7,1,2025-08-25,tanta
1015,80,7,6,2025-08-25,tanta
1016,586,7,6,2025-08-25,alex
1017,738,4,9,2025-08-25,cairo
1018,1571,4,7,2025-08-25,alex
1019,1772,3,5,2025-08-25,alex
1020,1851,6,1,2025-08-25,cairo
1021,788,4,9,2025-08-25,cairo
1022,1781,5,4,2025-08-25,cairo
1023,197,7,6,2025-08-25,cairo
1024,568,5,8,2025-08-25,alex
1025,1229,4,6,2025-08-25,alex
1026,1426,2,8,2025-08-25,alex
1027,1441,6,8,2025-08-25,tanta
1028,1777,7,10,2025-08-25,alex
1029,356,3,7,2025-08-25,cairo
1030,1104,5,9,2025-08-25,tanta
1031,1863,1,4,2025-08-25,cairo
1032,1790,5,6,2025-08-25,alex
1033,799,1,1,2025-08-25,tanta
1034,467,2,4,2025-08-25,cairo
1035,675,6,1,2025-08-25,alex
1036,553,3,3,2025-08-25,tanta
1037,1735,2,4,2025-08-25,tanta
1038,1092,1,9,2025-08-25,alex
1039,355,4,1,2025-08-25,cairo
1040,678,6,8,2025-08-25,alex
1041,1211,6,7,2025-08-25,alex
1042,808,2,6,2025-08-25,cairo
1043,1213,6,9,2025-08-25,alex
1044,1905,2,8,2025-08-25,cairo
1045,1188,5,7,2025-08-25,tanta
1046,1744,2,8,2025-08-25,cairo
1047,686,2,6,2025-08-25,tanta
1048,1988,2,7,2025-08-25,cairo
1049,188,1,7,2025-08-25,cairo
1050,323,2,8,2025-08-25,tanta
1051,1248,4,6,2025-08-25,alex
1052,1067,5,10,2025-08-25,alex
1053,1251,7,8,2025-08-25,tanta
1054,1073,3,3,2025-08-25,cairo
1055,1383,3,7,2025-08-25,tanta
1056,555,4,4,2025-08-25,tanta
1057,1516,2,3,2025-08-25,alex
1058,229,6,7,2025-08-25,alex
1059,1875,7,9,2025-08-25,cairo
1060,894,1,6,2025-08-25,alex
1061,754,6,6,2025-08-25,alex
1062,258,4,9,2025-08-25,cairo
1063,1736,5,5,2025-08-25,alex
1064,316,6,5,2025-08-25,cairo
1065,1810,7,2,2025-08-25,tanta
1066,1283,5,6,2025-08-25,cairo
1067,648,2,9,2025-08-25,alex
1068,340,1,1,2025-08-25,cairo
1069,1557,6,9,2025-08-25,alex
1070,929,3,2,2025-08-25,tanta
1071,1117,4,8,2025-08-25,tanta
1072,1938,1,2,2025-08-25,alex
1073,470,5,1,2025-08-25,alex
1074,926,1,1,2025-08-25,tanta
1075,104,5,4,2025-08-25,tanta
1076,419,3,6,2025-08-25,tanta
1077,1199,3,6,2025-08-25,cairo
1078,794,3,6,2025-08-25,cairo
1079,1985,3,9,2025-08-25,tanta
1080,1300,5,9,2025-08-25,cairo
1081,1650,5,9,2025-08-25,cairo
1082,481,5,10,2025-08-25,tanta
1083,365,1,1,2025-08-25,alex
1084,1785,3,2,2025-08-25,alex
1085,1844,4,7,2025-08-25,cairo
1086,673,5,4,2025-08-25,tanta
1087,859,3,6,2025-08-25,cairo
1088,1151,2,1,2025-08-25,alex
1089,1701,4,1,2025-08-25,alex
1090,588,6,8,2025-08-25,alex
1091,63,5,1,2025-08-25,tanta
1092,876,7,5,2025-08-25,cairo
1093,1538,6,3,2025-08-25,cairo
1094,1634,7,3,2025-08-25,cairo
1095,1359,2,3,2025-08-25,cairo
1096,1752,5,7,2025-08-25,alex
1097,899,6,2,2025-08-25,cairo
1098,238,3,10,2025-08-25,alex
1099,1552,3,2,2025-08-25,alex
1100,1539,5,10,2025-08-25,alex
1101,1673,3,3,2025-08-25,tanta
1102,1513,4,4,2025-08-25,cairo
1103,517,7,8,2025-08-25,tanta
1104,115,2,3,2025-08-25,alex
1105,522,1,5,2025-08-25,alex
1106,368,3,8,2025-08-25,alex
1107,1998,4,9,2025-08-25,alex
1108,1445,5,4,2025-08-25,tanta
1109,1194,3,1,2025-08-25,alex
1110,1373,3,10,2025-08-25,cairo
1111,97,7,8,2025-08-25,alex
1112,1542,5,6,2025-08-25,tanta
1113,727,4,8,2025-08-25,cairo
1114,1927,3,6,2025-08-25,alex
1115,1003,4,2,2025-08-25,tanta
1116,476,2,2,2025-08-25,cairo
1117,284,7,10,2025-08-25,tanta
1118,1160,1,10,2025-08-25,cairo
1119,1101,7,7,2025-08-25,alex
1120,1713,3,5,2025-08-25,alex
1121,386,3,1,2025-08-25,cairo
1122,172,3,7,2025-08-25,tanta
1123,1935,1,8,2025-08-25,alex
1124,1774,1,10,2025-08-25,cairo
1125,539,5,7,2025-08-25,tanta
1126,289,7,4,2025-08-25,tanta
1127,1033,7,7,2025-08-25,cairo
1128,893,4,5,2025-08-25,alex
1129,1623,6,10,2025-08-25,tanta
1130,1915,6,4,2025-08-25,cairo
1131,413,6,8,2025-08-25,alex
1132,1258,3,10,2025-08-25,tanta
1133,644,6,10,2025-08-25,tanta
1134,636,2,9,2025-08-25,tanta
1135,1522,2,10,2025-08-25,tanta
1136,121,1,1,2025-08-25,tanta
1137,758,4,5,2025-08-25,alex
1138,1383,3,5,2025-08-25,tanta
1139,1721,7,4,2025-08-25,tanta
1140,1290,5,4,2025-08-25,alex
1141,2,1,9,2025-08-25,alex
1142,1131,6,6,2025-08-25,tanta
1143,354,6,2,2025-08-25,alex
1144,1798,3,5,2025-08-25,tanta
1145,1674,2,7,2025-08-25,cairo
1146,107,1,9,2025-08-25,tanta
1147,38,3,1,2025-08-25,alex
1148,485,4,10,2025-08-25,alex
1149,260,4,5,2025-08-25,cairo
1150,762,1,2,2025-08-25,cairo
1151,841,2,5,2025-08-25,alex
1152,490,3,1,2025-08-25,cairo
1153,1914,3,7,2025-08-25,cairo
1154,1593,1,3,2025-08-25,tanta
1155,258,2,10,2025-08-25,tanta
1156,1457,5,3,2025-08-25,tanta
1157,1007,6,4,2025-08-25,cairo
1158,1591,7,8,2025-08-25,cairo
1159,1396,6,9,2025-08-25,alex
1160,1455,6,6,2025-08-25,cairo
1161,1520,4,3,2025-08-25,alex
1162,1063,4,5,2025-08-25,cairo
1163,591,7,4,2025-08-25,cairo
1164,213,4,10,2025-08-25,cairo
1165,1235,3,4,2025-08-25,alex
1166,1373,6,1,2025-08-25,alex
1167,920,3,1,2025-08-25,tanta
1168,866,5,5,2025-08-25,tanta
1169,118,3,2,2025-08-25,alex
1170,1686,2,9,2025-08-25,tanta
1171,309,3,9,2025-08-25,cairo
1172,1556,1,3,2025-08-25,tanta
1173,441,2,3,2025-08-25,cairo
1174,1835,5,8,2025-08-25,tanta
1175,1198,3,9,2025-08-25,cairo
1176,1696,5,4,2025-08-25,tanta
1177,607,3,5,2025-08-25,cairo
1178,1238,3,7,2025-08-25,tanta
1179,623,6,5,2025-08-25,tanta
1180,1659,7,3,2025-08-25,cairo
1181,274,2,2,2025-08-25,tanta
1182,301,2,10,2025-08-25,alex
1183,306,4,5,2025-08-25,alex
1184,1035,5,1,2025-08-25,tanta
1185,841,4,9,2025-08-25,alex
1186,1377,1,6,2025-08-25,cairo
1187,440,7,2,2025-08-25,tanta
1188,1684,6,3,2025-08-25,tanta
1189,63,4,1,2025-08-25,tanta
1190,1536,6,10,2025-08-25,tanta
1191,1519,3,7,2025-08-25,cairo
1192,1612,5,9,2025-08-25,alex
1193,1753,1,3,2025-08-25,cairo
1194,697,7,8,2025-08-25,tanta
1195,1114,1,10,2025-08-25,cairo
1196,624,1,10,2025-08-25,tanta
1197,44,3,7,2025-08-25,tanta
1198,213,5,9,2025-08-25,tanta
1199,826,7,4,2025-08-25,cairo
1200,12,7,3,2025-08-25,cairo
1201,881,5,4,2025-08-25,tanta
1202,1668,1,2,2025-08-25,cairo
1203,1214,6,6,2025-08-25,alex
1204,720,4,9,2025-08-25,tanta
1205,1139,6,10,2025-08-25,tanta
1206,253,1,2,2025-08-25,alex
1207,93,2,6,2025-08-25,cairo
1208,104,4,2,2025-08-25,cairo
1209,415,6,10,2025-08-25,tanta
1210,1645,5,8,2025-08-25,alex
1211,1665,4,9,2025-08-25,cairo
1212,578,2,5,2025-08-25,cairo
1213,961,7,2,2025-08-25,alex
1214,366,1,4,2025-08-25,tanta
1215,1237,1,4,2025-08-25,cairo
1216,278,6,8,2025-08-25,tanta
1217,320,3,6,2025-08-25,tanta
1218,1619,3,6,2025-08-25,alex
1219,1544,4,1,2025-08-25,tanta
1220,543,2,8,2025-08-25,alex
1221,1803,1,5,2025-08-25,cairo
1222,1399,2,8,2025-08-25,cairo
1223,101,3,1,2025-08-25,cairo
1224,1468,5,2,2025-08-25,tanta
1225,1586,2,2,2025-08-25,alex
1226,821,4,6,2025-08-25,tanta
1227,1518,4,9,2025-08-25,cairo
1228,1986,2,9,2025-08-25,alex
1229,1604,2,6,2025-08-25,cairo
1230,1679,5,8,2025-08-25,tanta
1231,1894,7,6,2025-08-25,tanta
1232,388,3,9,2025-08-25,tanta
1233,1675,1,3,2025-08-25,alex
1234,388,4,6,2025-08-25,tanta
1235,33,7,5,2025-08-25,alex
1236,46,6,5,2025-08-25,cairo
1237,872,6,4,2025-08-25,cairo
1238,1924,5,5,2025-08-25,tanta
1239,1470,6,1,2025-08-25,cairo
1240,1322,3,5,2025-08-25,cairo
1241,187,2,9,2025-08-25,tanta
1242,165,1,3,2025-08-25,cairo
1243,1844,6,9,2025-08-25,tanta
1244,1527,7,6,2025-08-25,alex
1245,1357,1,9,2025-08-25,tanta
1246,1719,2,8,2025-08-25,tanta
1247,788,5,8,2025-08-25,alex
1248,1462,7,4,2025-08-25,tanta
1249,270,5,2,2025-08-25,cairo
1250,1462,1,9,2025-08-25,cairo
1251,102,5,2,2025-08-25,cairo
1252,342,1,2,2025-08-25,tanta
1253,1503,4,2,2025-08-25,tanta
1254,977,3,7,2025-08-25,cairo
1255,1229,4,5,2025-08-25,alex
1256,1275,6,9,2025-08-25,tanta
1257,1553,4,2,2025-08-25,tanta
1258,1868,4,5,2025-08-25,alex
1259,1258,2,9,2025-08-25,alex
1260,1878,5,3,2025-08-25,alex
1261,1437,5,1,2025-08-25,alex
1262,1892,6,3,2025-08-25,cairo
1263,915,7,5,2025-08-25,cairo
1264,807,3,5,2025-08-25,cairo
1265,871,5,2,2025-08-25,cairo
1266,525,3,4,2025-08-25,tanta
1267,297,6,9,2025-08-25,alex
1268,1372,7,8,2025-08-25,tanta
1269,1219,4,2,2025-08-25,cairo
1270,1281,2,4,2025-08-25,tanta
1271,357,1,5,2025-08-25,tanta
1272,1634,4,6,2025-08-25,tanta
1273,270,5,5,2025-08-25,tanta
1274,267,5,2,2025-08-25,alex
1275,719,3,1,2025-08-25,tanta
1276,1536,7,10,2025-08-25,cairo
1277,1423,7,3,2025-08-25,tanta
1278,734,3,1,2025-08-25,alex
1279,1359,4,7,2025-08-25,tanta
1280,542,1,9,2025-08-25,tanta
1281,1358,2,10,2025-08-25,alex
1282,1070,4,3,2025-08-25,cairo
1283,182,4,5,2025-08-25,tanta
1284,1134,6,9,2025-08-25,cairo
1285,1475,6,4,2025-08-25,alex
1286,1453,2,4,2025-08-25,tanta
1287,480,7,3,2025-08-25,tanta
1288,1531,5,6,2025-08-25,cairo
1289,749,1,3,2025-08-25,alex
1290,1089,3,6,2025-08-25,alex
1291,1654,2,7,2025-08-25,alex
1292,1802,5,5,2025-08-25,cairo
1293,926,3,3,2025-08-25,alex
1294,363,4,7,2025-08-25,tanta
1295,290,7,3,2025-08-25,alex
1296,1840,5,3,2025-08-25,cairo
1297,1041,3,5,2025-08-25,tanta
1298,1737,7,7,2025-08-25,alex
1299,1530,5,10,2025-08-25,tanta
1300,1664,2,8,2025-08-25,cairo
1301,616,3,3,2025-08-25,cairo
1302,1753,5,1,2025-08-25,tanta
1303,808,5,4,2025-08-25,alex
1304,376,5,4,2025-08-25,tanta
1305,277,1,7,2025-08-25,tanta
1306,1736,3,8,2025-08-25,tanta
1307,409,4,1,2025-08-25,tanta
1308,544,7,8,2025-08-25,tanta
1309,89,3,6,2025-08-25,alex
1310,1672,1,7,2025-08-25,alex
1311,1150,5,9,2025-08-25,cairo
1312,605,7,9,2025-08-25,tanta
1313,1469,2,5,2025-08-25,tanta
1314,132,4,3,2025-08-25,cairo
1315,468,7,2,2025-08-25,cairo
1316,833,6,2,2025-08-25,cairo
1317,1584,4,7,2025-08-25,cairo
1318,1437,3,4,2025-08-25,alex
1319,980,2,9,2025-08-25,cairo
1320,1914,7,8,2025-08-25,cairo
1321,1024,4,1,2025-08-25,tanta
1322,463,7,7,2025-08-25,tanta
1323,1427,7,4,2025-08-25,tanta
1324,1787,3,7,2025-08-25,cairo
1325,1790,1,6,2025-08-25,tanta
1326,744,3,5,2025-08-25,tanta
1327,350,7,7,2025-08-25,cairo
1328,1263,1,1,2025-08-25,cairo
1329,437,1,6,2025-08-25,cairo
1330,1759,6,7,2025-08-25,tanta
1331,1223,7,2,2025-08-25,cairo
1332,1499,7,5,2025-08-25,cairo
1333,1950,3,10,2025-08-25,tanta
1334,1156,4,10,2025-08-25,tanta
1335,551,6,10,2025-08-25,alex
1336,803,1,9,2025-08-25,alex
1337,633,2,8,2025-08-25,tanta
1338,112,6,1,2025-08-25,cairo
1339,1385,6,8,2025-08-25,tanta
1340,1935,4,6,2025-08-25,alex
1341,714,4,6,2025-08-25,alex
1342,1072,5,7,2025-08-25,tanta
1343,680,2,9,2025-08-25,cairo
1344,259,4,10,2025-08-25,tanta
1345,1341,3,8,2025-08-25,cairo
1346,995,2,6,2025-08-25,cairo
1347,1840,5,6,2025-08-25,cairo
1348,1047,4,9,2025-08-25,cairo
1349,138,3,1,2025-08-25,cairo
1350,1615,2,7,2025-08-25,tanta
1351,653,4,10,2025-08-25,tanta
1352,519,6,1,2025-08-25,tanta
1353,811,6,3,2025-08-25,alex
1354,1364,1,6,2025-08-25,alex
1355,357,3,4,2025-08-25,tanta
1356,208,1,1,2025-08-25,alex
1357,759,6,8,2025-08-25,alex
1358,1893,7,9,2025-08-25,cairo
1359,963,1,3,2025-08-25,tanta
1360,657,5,9,2025-08-25,alex
1361,108,3,4,2025-08-25,cairo
1362,1672,3,10,2025-08-25,alex
1363,706,1,10,2025-08-25,cairo
1364,1542,2,5,2025-08-25,cairo
1365,1779,5,9,2025-08-25,tanta
1366,1142,7,2,2025-08-25,alex
1367,1197,3,1,2025-08-25,cairo
1368,1263,4,3,2025-08-25,cairo
1369,910,5,4,2025-08-25,cairo
1370,1231,4,3,2025-08-25,alex
1371,161,4,4,2025-08-25,alex
1372,1435,6,3,2025-08-25,cairo
1373,475,4,7,2025-08-25,cairo
1374,1096,3,1,2025-08-25,alex
1375,1088,4,5,2025-08-25,alex
1376,206,1,7,2025-08-25,alex
1377,748,4,5,2025-08-25,cairo
1378,1408,3,3,2025-08-25,cairo
1379,1594,6,8,2025-08-25,cairo
1380,1433,5,2,2025-08-25,cairo
1381,797,7,7,2025-08-25,cairo
1382,625,5,1,2025-08-25,alex
1383,1542,4,7,2025-08-25,alex
1384,1586,2,3,2025-08-25,cairo
1385,19,7,3,2025-08-25,alex
1386,1039,5,1,2025-08-25,cairo
1387,339,2,7,2025-08-25,tanta
1388,409,3,8,2025-08-25,alex
1389,1995,5,10,2025-08-25,cairo
1390,312,7,2,2025-08-25,tanta
1391,1737,3,10,2025-08-25,cairo
1392,871,3,8,2025-08-25,tanta
1393,1023,3,5,2025-08-25,tanta
1394,1195,7,2,2025-08-25,cairo
1395,1198,5,10,2025-08-25,tanta
1396,339,4,3,2025-08-25,tanta
1397,1144,1,6,2025-08-25,cairo
1398,205,1,2,2025-08-25,tanta
1399,343,1,3,2025-08-25,alex
1400,1926,7,6,2025-08-25,tanta
1401,594,5,8,2025-08-25,cairo
1402,9,1,2,2025-08-25,cairo
1403,268,4,6,2025-08-25,tanta
1404,428,4,4,2025-08-25,tanta
1405,1937,3,10,2025-08-25,alex
1406,1659,2,5,2025-08-25,cairo
1407,1768,5,10,2025-08-25,cairo
1408,1098,5,10,2025-08-25,alex
1409,316,6,4,2025-08-25,alex
1410,1787,7,7,2025-08-25,alex
1411,462,6,3,2025-08-25,tanta
1412,1858,5,6,2025-08-25,cairo
1413,1871,5,9,2025-08-25,alex
1414,18,5,7,2025-08-25,alex
1415,384,4,2,2025-08-25,cairo
1416,1794,7,3,2025-08-25,cairo
1417,1995,5,2,2025-08-25,cairo
1418,1322,3,4,2025-08-25,alex
1419,1649,7,8,2025-08-25,alex
1420,595,5,6,2025-08-25,cairo
1421,1395,4,6,2025-08-25,tanta
1422,1139,2,7,2025-08-25,tanta
1423,901,1,10,2025-08-25,alex
1424,1422,7,8,2025-08-25,tanta
1425,477,5,6,2025-08-25,tanta
1426,1827,6,8,2025-08-25,cairo
1427,1313,2,3,2025-08-25,alex
1428,647,4,2,2025-08-25,cairo
1429,1582,4,8,2025-08-25,alex
1430,728,6,4,2025-08-25,tanta
1431,1642,7,3,2025-08-25,alex
1432,99,1,8,2025-08-25,alex
1433,1147,2,5,2025-08-25,tanta
1434,194,6,4,2025-08-25,alex
1435,912,6,1,2025-08-25,alex
1436,583,7,9,2025-08-25,cairo
1437,1407,7,9,2025-08-25,cairo
1438,1756,7,6,2025-08-25,cairo
1439,1257,5,5,2025-08-25,cairo
1440,547,7,10,2025-08-25,cairo
1441,91,7,7,2025-08-25,alex
1442,1666,5,7,2025-08-25,tanta
1443,326,7,5,2025-08-25,alex
1444,1480,1,10,2025-08-25,tanta
1445,1844,3,9,2025-08-25,tanta
1446,249,6,4,2025-08-25,alex
1447,354,3,9,2025-08-25,alex
1448,1896,6,10,2025-08-25,tanta
1449,1991,7,10,2025-08-25,tanta
1450,604,1,10,2025-08-25,tanta
1451,877,6,6,2025-08-25,alex
1452,1907,6,4,2025-08-25,tanta
1453,1719,5,7,2025-08-25,tanta
1454,950,5,4,2025-08-25,tanta
1455,1624,3,4,2025-08-25,cairo
1456,1747,7,7,2025-08-25,alex
1457,1751,4,8,2025-08-25,alex
1458,1520,7,4,2025-08-25,alex
1459,1640,2,9,2025-08-25,cairo
1460,433,6,1,2025-08-25,tanta
1461,1543,6,1,2025-08-25,tanta
1462,1863,5,1,2025-08-25,tanta
1463,301,1,1,2025-08-25,tanta
1464,1093,3,9,2025-08-25,tanta
1465,354,5,7,2025-08-25,tanta
1466,1445,6,1,2025-08-25,alex
1467,844,1,10,2025-08-25,alex
1468,1481,1,10,2025-08-25,cairo
1469,1549,1,8,2025-08-25,cairo
1470,1169,7,1,2025-08-25,alex
1471,1982,3,9,2025-08-25,alex
1472,1611,1,1,2025-08-25,alex
1473,1740,7,4,2025-08-25,cairo
1474,866,2,6,2025-08-25,cairo
1475,1109,4,8,2025-08-25,alex
1476,639,7,7,2025-08-25,tanta
1477,1235,2,3,2025-08-25,alex
1478,459,2,3,2025-08-25,alex
1479,299,7,7,2025-08-25,alex
1480,1046,4,10,2025-08-25,alex
1481,1231,6,1,2025-08-25,cairo
1482,1413,5,5,2025-08-25,alex
1483,1992,5,7,2025-08-25,cairo
1484,200,1,5,2025-08-25,cairo
1485,1677,4,1,2025-08-25,cairo
1486,255,7,5,2025-08-25,cairo
1487,642,6,10,2025-08-25,tanta
1488,410,1,5,2025-08-25,alex
1489,1714,5,6,2025-08-25,alex
1490,1905,4,5,2025-08-25,alex
1491,1513,2,2,2025-08-25,alex
1492,98,5,10,2025-08-25,cairo
1493,1639,4,9,2025-08-25,cairo
1494,1151,3,6,2025-08-25,tanta
1495,1739,3,10,2025-08-25,alex
1496,592,1,6,2025-08-25,alex
1497,1215,5,10,2025-08-25,tanta
1498,156,1,7,2025-08-25,cairo
1499,1479,3,6,2025-08-25,cairo
1500,1938,6,10,2025-08-25,cairo
1501,1097,5,10,2025-08-25,tanta
1502,717,1,4,2025-08-25,cairo
1503,635,2,8,2025-08-25,alex
1504,901,7,9,2025-08-25,alex
1505,604,6,1,2025-08-25,alex
1506,672,7,6,2025-08-25,alex
1507,1484,4,6,2025-08-25,alex
1508,929,1,6,2025-08-25,alex
1509,944,3,1,2025-08-25,tanta
1510,836,4,9,2025-08-25,tanta
1511,737,5,8,2025-08-25,tanta
1512,1323,6,3,2025-08-25,cairo
1513,513,2,7,2025-08-25,alex
1514,1065,1,7,2025-08-25,tanta
1515,725,5,7,2025-08-25,tanta
1516,913,4,3,2025-08-25,cairo
1517,986,7,5,2025-08-25,tanta
1518,1599,1,6,2025-08-25,cairo
1519,571,7,8,2025-08-25,tanta
1520,337,6,7,2025-08-25,alex
1521,330,1,2,2025-08-25,tanta
1522,1727,1,1,2025-08-25,cairo
1523,880,6,10,2025-08-25,alex
1524,1389,4,2,2025-08-25,tanta
1525,1470,1,2,2025-08-25,alex
1526,416,7,5,2025-08-25,alex
1527,993,7,6,2025-08-25,alex
