transaction_id,customer_id,product_id,quantity,transaction_date,branch
8001,521,2,1,2025-08-27,alex
8002,66,6,2,2025-08-27,cairo
8003,1351,5,3,2025-08-27,tanta
8004,1906,4,9,2025-08-27,alex
8005,592,5,6,2025-08-27,tanta
8006,833,7,10,2025-08-27,cairo
8007,911,3,8,2025-08-27,alex
8008,1920,2,6,2025-08-27,alex
8009,691,3,4,2025-08-27,cairo
8010,1238,2,10,2025-08-27,alex
8011,1949,7,10,2025-08-27,alex
8012,515,2,1,2025-08-27,alex
8013,1609,5,7,2025-08-27,cairo
8014,1087,3,6,2025-08-27,cairo
8015,1631,3,6,2025-08-27,alex
8016,245,3,6,2025-08-27,alex
8017,1805,4,10,2025-08-27,cairo
8018,1275,2,9,2025-08-27,tanta
8019,1576,2,1,2025-08-27,cairo
8020,358,4,4,2025-08-27,cairo
8021,1215,3,7,2025-08-27,tanta
8022,608,7,6,2025-08-27,alex
8023,295,1,3,2025-08-27,cairo
8024,320,4,5,2025-08-27,cairo
8025,223,2,2,2025-08-27,alex
8026,575,7,10,2025-08-27,cairo
8027,1681,6,9,2025-08-27,alex
8028,540,1,2,2025-08-27,cairo
8029,498,2,6,2025-08-27,cairo
8030,220,7,3,2025-08-27,cairo
8031,314,2,2,2025-08-27,alex
8032,1345,1,3,2025-08-27,tanta
8033,532,6,10,2025-08-27,cairo
8034,586,5,2,2025-08-27,cairo
8035,1350,2,8,2025-08-27,alex
8036,1094,7,5,2025-08-27,tanta
8037,1314,5,2,2025-08-27,tanta
8038,678,4,8,2025-08-27,tanta
8039,1654,5,3,2025-08-27,tanta
8040,158,4,4,2025-08-27,tanta
8041,841,5,10,2025-08-27,tanta
8042,1112,1,2,2025-08-27,tanta
8043,1071,2,1,2025-08-27,tanta
8044,1193,7,1,2025-08-27,tanta
8045,1617,1,5,2025-08-27,tanta
8046,581,7,2,2025-08-27,alex
8047,1980,3,3,2025-08-27,cairo
8048,1031,6,2,2025-08-27,alex
8049,325,1,4,2025-08-27,alex
8050,1589,2,10,2025-08-27,alex
8051,1277,4,3,2025-08-27,cairo
8052,1467,3,7,2025-08-27,cairo
8053,597,3,5,2025-08-27,cairo
8054,947,6,1,2025-08-27,tanta
8055,415,6,5,2025-08-27,cairo
8056,456,6,8,2025-08-27,alex
8057,727,3,9,2025-08-27,alex
8058,11,4,3,2025-08-27,cairo
8059,691,5,4,2025-08-27,alex
8060,1283,7,9,2025-08-27,alex
8061,405,1,9,2025-08-27,alex
8062,665,1,10,2025-08-27,alex
8063,1824,6,6,2025-08-27,tanta
8064,571,7,3,2025-08-27,cairo
8065,1813,3,6,2025-08-27,tanta
8066,487,2,9,2025-08-27,tanta
8067,1600,2,5,2025-08-27,tanta
8068,181,4,1,2025-08-27,alex
8069,1864,2,8,2025-08-27,cairo
8070,1576,2,2,2025-08-27,alex
