transaction_id,customer_id,product_id,quantity,transaction_date,branch
5001,1737,4,3,2025-08-26,tanta
5002,1312,6,6,2025-08-26,alex
5003,564,3,4,2025-08-26,alex
5004,1912,5,7,2025-08-26,alex
5005,1223,6,4,2025-08-26,cairo
5006,1778,7,8,2025-08-26,alex
5007,523,6,3,2025-08-26,alex
5008,968,6,1,2025-08-26,cairo
5009,741,7,1,2025-08-26,alex
5010,92,2,3,2025-08-26,alex
5011,432,3,5,2025-08-26,cairo
5012,1520,2,5,2025-08-26,tanta
5013,1677,3,5,2025-08-26,tanta
5014,1729,7,4,2025-08-26,cairo
5015,936,3,1,2025-08-26,alex
5016,1008,5,9,2025-08-26,tanta
5017,1081,2,5,2025-08-26,tanta
5018,1833,2,5,2025-08-26,tanta
5019,1255,5,9,2025-08-26,tanta
5020,1638,3,5,2025-08-26,tanta
5021,1745,2,1,2025-08-26,cairo
5022,319,1,9,2025-08-26,tanta
5023,1839,3,1,2025-08-26,alex
5024,732,7,5,2025-08-26,tanta
5025,1818,7,2,2025-08-26,tanta
5026,1189,6,1,2025-08-26,tanta
5027,1537,6,9,2025-08-26,alex
5028,211,2,7,2025-08-26,tanta
5029,1694,6,4,2025-08-26,alex
5030,156,6,9,2025-08-26,tanta
5031,479,5,9,2025-08-26,cairo
5032,435,1,8,2025-08-26,alex
5033,1218,4,4,2025-08-26,cairo
5034,1050,7,7,2025-08-26,tanta
5035,462,3,10,2025-08-26,alex
5036,732,5,5,2025-08-26,cairo
5037,451,5,6,2025-08-26,cairo
5038,170,6,3,2025-08-26,cairo
5039,1768,6,6,2025-08-26,alex
5040,1343,4,5,2025-08-26,tanta
5041,136,4,3,2025-08-26,tanta
5042,1428,5,5,2025-08-26,cairo
5043,1347,4,10,2025-08-26,tanta
5044,123,7,9,2025-08-26,tanta
5045,1046,4,6,2025-08-26,cairo
5046,1561,1,10,2025-08-26,tanta
5047,611,7,4,2025-08-26,cairo
5048,1453,5,1,2025-08-26,tanta
5049,79,6,6,2025-08-26,tanta
5050,895,6,6,2025-08-26,tanta
5051,24,3,10,2025-08-26,alex
5052,936,6,10,2025-08-26,cairo
5053,1008,4,2,2025-08-26,cairo
5054,756,1,7,2025-08-26,tanta
5055,1159,1,1,2025-08-26,alex
5056,97,3,8,2025-08-26,cairo
5057,963,7,5,2025-08-26,alex
5058,1697,2,5,2025-08-26,alex
5059,1565,7,5,2025-08-26,alex
5060,333,7,8,2025-08-26,cairo
5061,866,7,8,2025-08-26,cairo
5062,889,5,9,2025-08-26,tanta
5063,581,6,10,2025-08-26,tanta
5064,245,6,1,2025-08-26,cairo
5065,1573,3,2,2025-08-26,cairo
5066,1393,3,6,2025-08-26,tanta
5067,1448,1,4,2025-08-26,tanta
5068,1451,3,5,2025-08-26,tanta
5069,335,2,6,2025-08-26,alex
5070,1157,1,7,2025-08-26,cairo
5071,460,6,7,2025-08-26,alex
5072,1813,6,4,2025-08-26,alex
5073,165,1,10,2025-08-26,alex
5074,466,2,10,2025-08-26,alex
5075,1599,1,5,2025-08-26,alex
5076,1119,4,6,2025-08-26,tanta
5077,791,6,9,2025-08-26,tanta
5078,1100,4,7,2025-08-26,cairo
5079,1746,5,5,2025-08-26,tanta
5080,1942,4,7,2025-08-26,alex
5081,125,5,1,2025-08-26,cairo
5082,1986,6,6,2025-08-26,alex
5083,1984,4,6,2025-08-26,tanta
5084,578,1,10,2025-08-26,tanta
5085,805,3,7,2025-08-26,alex
5086,1362,5,1,2025-08-26,cairo
5087,1632,4,3,2025-08-26,cairo
5088,993,7,6,2025-08-26,alex
5089,835,7,5,2025-08-26,alex
5090,1552,4,6,2025-08-26,tanta
5091,1139,1,7,2025-08-26,cairo
5092,1900,7,2,2025-08-26,cairo
5093,417,2,7,2025-08-26,cairo
5094,989,4,10,2025-08-26,alex
5095,143,6,7,2025-08-26,tanta
5096,290,7,7,2025-08-26,tanta
5097,1455,6,2,2025-08-26,tanta
5098,346,5,6,2025-08-26,alex
5099,199,5,7,2025-08-26,tanta
5100,77,1,8,2025-08-26,cairo
5101,816,2,7,2025-08-26,alex
5102,668,1,1,2025-08-26,alex
5103,601,5,5,2025-08-26,alex
5104,263,1,6,2025-08-26,cairo
5105,532,7,6,2025-08-26,alex
5106,1591,2,2,2025-08-26,cairo
5107,653,1,10,2025-08-26,tanta
5108,1543,5,1,2025-08-26,alex
5109,658,2,5,2025-08-26,alex
5110,1634,2,2,2025-08-26,tanta
5111,152,2,10,2025-08-26,tanta
5112,513,2,4,2025-08-26,tanta
5113,1512,5,9,2025-08-26,cairo
5114,1192,4,10,2025-08-26,alex
5115,269,1,7,2025-08-26,alex
5116,1526,5,2,2025-08-26,cairo
5117,1383,5,10,2025-08-26,tanta
5118,188,2,9,2025-08-26,tanta
5119,1025,3,4,2025-08-26,tanta
5120,1418,3,9,2025-08-26,tanta
5121,1398,3,7,2025-08-26,cairo
5122,1217,7,2,2025-08-26,alex
5123,1921,4,9,2025-08-26,cairo
5124,459,5,4,2025-08-26,tanta
5125,316,3,5,2025-08-26,tanta
5126,695,6,7,2025-08-26,tanta
5127,1419,2,5,2025-08-26,tanta
5128,199,5,9,2025-08-26,cairo
5129,758,1,6,2025-08-26,cairo
5130,361,6,2,2025-08-26,tanta
5131,769,4,6,2025-08-26,tanta
5132,273,5,10,2025-08-26,tanta
5133,1871,2,5,2025-08-26,cairo
5134,1708,1,4,2025-08-26,tanta
5135,1017,5,6,2025-08-26,tanta
5136,1573,6,10,2025-08-26,cairo
5137,1163,1,6,2025-08-26,alex
5138,143,6,9,2025-08-26,alex
5139,575,1,9,2025-08-26,cairo
5140,34,7,7,2025-08-26,tanta
5141,798,1,9,2025-08-26,cairo
5142,1264,2,6,2025-08-26,alex
5143,1547,3,7,2025-08-26,tanta
5144,1353,3,6,2025-08-26,alex
5145,1420,2,2,2025-08-26,alex
5146,903,5,6,2025-08-26,tanta
5147,1545,5,3,2025-08-26,tanta
5148,1075,7,2,2025-08-26,tanta
5149,559,7,2,2025-08-26,alex
5150,1886,2,5,2025-08-26,alex
5151,1108,4,2,2025-08-26,alex
5152,1273,2,1,2025-08-26,tanta
5153,1557,5,1,2025-08-26,tanta
5154,1979,4,1,2025-08-26,cairo
5155,1758,3,1,2025-08-26,alex
5156,657,3,1,2025-08-26,tanta
5157,1014,2,4,2025-08-26,alex
5158,1542,6,5,2025-08-26,cairo
5159,91,4,1,2025-08-26,tanta
5160,1274,7,10,2025-08-26,alex
5161,398,7,7,2025-08-26,cairo
5162,1452,1,1,2025-08-26,cairo
5163,1859,1,7,2025-08-26,alex
5164,1647,1,10,2025-08-26,alex
5165,792,7,5,2025-08-26,alex
5166,391,6,1,2025-08-26,tanta
5167,838,2,7,2025-08-26,tanta
5168,964,7,3,2025-08-26,tanta
5169,1009,4,2,2025-08-26,tanta
5170,1956,7,8,2025-08-26,cairo
5171,1110,3,5,2025-08-26,tanta
5172,1132,3,1,2025-08-26,alex
5173,201,4,4,2025-08-26,alex
5174,710,3,2,2025-08-26,tanta
5175,1674,2,9,2025-08-26,alex
5176,1848,4,9,2025-08-26,cairo
5177,1259,6,10,2025-08-26,cairo
5178,18,1,6,2025-08-26,tanta
5179,1738,6,1,2025-08-26,tanta
5180,1441,4,1,2025-08-26,cairo
5181,328,7,8,2025-08-26,alex
5182,201,2,10,2025-08-26,cairo
5183,1482,4,10,2025-08-26,cairo
5184,1498,3,4,2025-08-26,alex
5185,745,4,2,2025-08-26,alex
5186,477,5,9,2025-08-26,alex
5187,1900,6,8,2025-08-26,tanta
5188,283,4,10,2025-08-26,cairo
5189,298,3,3,2025-08-26,cairo
5190,14,6,9,2025-08-26,alex
5191,1147,7,5,2025-08-26,cairo
5192,676,4,9,2025-08-26,alex
5193,393,3,7,2025-08-26,cairo
5194,540,1,8,2025-08-26,tanta
5195,718,5,7,2025-08-26,cairo
5196,329,3,3,2025-08-26,tanta
5197,186,4,3,2025-08-26,alex
5198,1178,3,8,2025-08-26,cairo
5199,1396,5,2,2025-08-26,cairo
5200,1762,6,1,2025-08-26,cairo
5201,1725,6,9,2025-08-26,cairo
5202,580,1,4,2025-08-26,cairo
5203,866,1,7,2025-08-26,tanta
5204,132,7,7,2025-08-26,alex
5205,1334,5,6,2025-08-26,tanta
5206,1387,5,6,2025-08-26,tanta
5207,790,5,6,2025-08-26,cairo
5208,416,6,10,2025-08-26,tanta
5209,1840,3,4,2025-08-26,cairo
5210,1856,5,4,2025-08-26,cairo
5211,1810,7,9,2025-08-26,cairo
5212,1973,1,3,2025-08-26,alex
5213,299,6,8,2025-08-26,tanta
5214,642,3,6,2025-08-26,tanta
5215,11,7,6,2025-08-26,tanta
5216,1619,6,4,2025-08-26,alex
5217,365,6,9,2025-08-26,alex
5218,1186,3,8,2025-08-26,cairo
5219,779,2,10,2025-08-26,alex
5220,315,7,2,2025-08-26,tanta
5221,1535,1,10,2025-08-26,alex
5222,1787,6,8,2025-08-26,alex
5223,989,2,7,2025-08-26,tanta
5224,1711,7,9,2025-08-26,tanta
5225,1832,7,2,2025-08-26,tanta
5226,38,1,5,2025-08-26,alex
